,pfpr_underfives,pfpr_overfive,ci_underfives,ci_overfive,annual EIR,coverage_pair,group
241,0.005796126428008,0.04558281134285,0.1180572638987,0.355864036188,0.4664056985694358,"[0.85, 0.65]",0.85
242,0.004760502755535,0.0395636132907,0.1014094918501,0.3008067118935,0.4056558911460173,"[0.85, 0.65]",0.85
243,0.0153009016289,0.1120259957817,0.1843442482641,0.6296958307503,1.004840616626547,"[0.7, 0.5]",0.7
244,0.01480494554128,0.08376925736506,0.1785398146603,0.5015109680244,0.760125076515363,"[0.7, 0.5]",0.7
245,0.1483040046135,0.357719118382,1.269039988518,1.101159007987,7.088951904080912,"[0.5, 0.3]",0.5
246,0.06794676197139,0.2636134356949,0.6183989688288,1.025862765266,3.0686380525845465,"[0.5, 0.3]",0.5
247,0.0448499901835,0.2027927726886,0.3816335652955,0.8488513292978,1.8828878546325962,"[0.5, 0.3]",0.5
248,0.110441697189,0.3550897538927,1.471838244586,1.206689289917,7.6012507651536305,"[0.7, 0.5]",0.7
249,0.07668698011654,0.3045751884818,0.9205773845315,1.194317825546,5.001115427348333,"[0.7, 0.5]",0.7
250,0.07036864604055,0.2745724331939,0.6395648899488,1.045351653302,3.2903999999999995,"[0.5, 0.3]",0.5
251,0.02859415786203,0.185611134487,0.4627719131531,1.064138911403,2.3213121523188627,"[0.85, 0.65]",0.85
252,0.08535724911803,0.318881551585,1.022378543625,1.191459216294,5.362532146235768,"[0.7, 0.5]",0.7
253,0.03579024832401,0.1941233412278,0.4192879498005,0.9354488376703,2.018958929243871,"[0.7, 0.5]",0.7
254,0.05362888636967,0.2627923193201,0.6726163132116,1.103477645374,3.528188067302767,"[0.7, 0.5]",0.7
255,0.1813235356582,0.4073212715921,2.116234091227,1.152363550966,13.283401587686106,"[0.7, 0.5]",0.7
256,0.2435216382969,0.4152827992437,2.025204499252,1.048079172324,13.283401587686106,"[0.5, 0.3]",0.5
257,0.06421321339573,0.2716349974587,0.7384237435181,1.141156923841,3.783160417656709,"[0.7, 0.5]",0.7
258,0.0355368387491,0.2179855344227,0.4768136073835,1.033824431826,2.489066932985751,"[0.7, 0.5]",0.7
259,0.06188444863172,0.2371994417728,0.4585066996515,0.9548484602419,2.489066932985751,"[0.5, 0.3]",0.5
260,0.100542640439,0.3639291115791,1.578722549137,1.27509239479,8.739591241007776,"[0.85, 0.65]",0.85
261,0.06337309366098,0.2826820738394,0.7996694737813,1.147639341449,4.056558911460173,"[0.7, 0.5]",0.7
262,0.1322993583336,0.3456177914966,1.123123484198,1.147817482706,6.165608848179807,"[0.5, 0.3]",0.5
263,0.08997174062476,0.3005735952719,0.7772900455166,1.070819219691,4.056558911460173,"[0.5, 0.3]",0.5
264,0.1236282768024,0.3678199743041,1.573504943633,1.149195232225,8.739591241007776,"[0.7, 0.5]",0.7
265,0.04564223599121,0.2364285461101,0.550152775133,1.068193278043,2.8618221182135546,"[0.7, 0.5]",0.7
266,0.0820680349407,0.3379122908361,1.456785751507,1.231541040004,7.088951904080912,"[0.85, 0.65]",0.85
267,0.09425031262659,0.3707695703355,1.68591593497,1.244127686106,9.371177221501162,"[0.85, 0.65]",0.85
268,0.3774127064216,0.4618465639159,2.974737708224,0.9807205667021,26.689448856303866,"[0.5, 0.3]",0.5
269,0.5360978739003,0.4980954422086,4.054068999365,0.8092164077098,66.11180271640033,"[0.5, 0.3]",0.5
270,0.188390147716,0.3847027349194,1.624811613932,1.085753626074,9.371177221501162,"[0.5, 0.3]",0.5
271,0.1220293647892,0.3980002131734,2.068476098357,1.261701524898,12.388144778669933,"[0.85, 0.65]",0.85
272,0.5651239178733,0.4997253016945,4.14375538344,0.8068336679135,70.88951904080912,"[0.5, 0.3]",0.5
273,0.4056755277631,0.4673402259801,3.228842399083,0.9746254756465,30.686380525845465,"[0.5, 0.3]",0.5
274,0.1592814911766,0.4278691122403,2.828474014881,1.183159210195,17.55987515036124,"[0.85, 0.65]",0.85
275,0.3880734372452,0.5126810564447,5.80681150523,0.8839705521241,81.50572041755126,"[0.85, 0.65]",0.85
276,0.3468418733148,0.4499327243433,2.805470326915,1.00564230766,21.64863482413262,"[0.5, 0.3]",0.5
277,0.5015781808201,0.4881824675895,3.921569114551,0.813275300432,53.625321462357704,"[0.5, 0.3]",0.5
278,0.1745525648253,0.4355386948605,2.909429639112,1.183881527279,18.828878546325953,"[0.85, 0.65]",0.85
279,0.3379481187617,0.4768627182712,3.75889900024,0.9920137800509,35.281880673027665,"[0.7, 0.5]",0.7
280,0.211790524709,0.4505871796236,3.381934789941,1.089921508566,24.890669329857513,"[0.85, 0.65]",0.85
281,0.4406065787295,0.4974612614524,4.576039304491,0.8496816768311,61.6560884817981,"[0.7, 0.5]",0.7
282,0.458449773949,0.4762152565201,3.518352224026,0.8921979882871,37.83160417656709,"[0.5, 0.3]",0.5
283,0.2962981067698,0.437905977122,2.390856968705,1.035376433283,18.828878546325953,"[0.5, 0.3]",0.5
284,0.5162155688623,0.5087947130309,7.305245337542,0.6333770805504,248.90669329857514,"[0.85, 0.65]",0.85
285,0.2878040246539,0.4800656825728,4.587755730841,0.9516427163908,43.4971515491262,"[0.85, 0.65]",0.85
286,0.4384016956092,0.511204413416,6.206556133693,0.7830928597832,107.74576565532877,"[0.85, 0.65]",0.85
287,0.6962469309014,0.5106406957967,5.034551524092,0.6353644212359,248.90669329857514,"[0.5, 0.3]",0.5
288,0.483098919885,0.5118354274593,7.134999864502,0.6774854568648,175.59875150361248,"[0.85, 0.65]",0.85
289,0.7046395064902,0.5098471032808,5.067750325776,0.6156839049072,266.8944885630387,"[0.5, 0.3]",0.5
290,0.3773627276723,0.4853301305686,4.215187524329,0.8970641150954,46.64056985694358,"[0.7, 0.5]",0.7
291,0.4884456912422,0.5083479691631,7.031537806615,0.6606182174874,188.28878546325964,"[0.85, 0.65]",0.85
292,0.6220744749834,0.5059569462198,4.589994335198,0.6937698206166,115.53225282261467,"[0.5, 0.3]",0.5
293,0.6809125206319,0.5020386939075,5.016849268926,0.6462806614581,188.28878546325964,"[0.5, 0.3]",0.5
294,0.3294686389555,0.4942022714413,5.032662420301,0.9127765407902,53.625321462357704,"[0.85, 0.65]",0.85
295,0.7142216590311,0.505148871209,5.107295882888,0.5891352896579,306.86380525845465,"[0.5, 0.3]",0.5
296,0.6835270533625,0.5052172354356,4.957186114043,0.6231984807528,201.8958929243871,"[0.5, 0.3]",0.5
297,0.5595726942964,0.5042093819516,5.579252751195,0.6640125644626,142.4335611927569,"[0.7, 0.5]",0.7
298,0.5897583237958,0.508354754572,4.440924981376,0.7706318082346,93.71177221501162,"[0.5, 0.3]",0.5
299,0.6074395594138,0.5086756085373,5.9589751116,0.6229907176457,232.13121523188627,"[0.7, 0.5]",0.7
